"","Key","Plate","Bead.Name","Well","MouseID","GroupID","Tissue","Stim","FecalSample","MFI","Count","Concentration","Bottom.MFI","Bottom.Conc","Top.MFI","Top.Conc","ConcFinal"
"257","1_MIP-1b",1,"MIP-1b","E3","SAF3","SAF","SPLEEN","LPS","HEU001",11193,122,"296.42",80,4.52,15937,1575.94,"296.42"
"258","1_MIP-1b",1,"MIP-1b","F3","SAF4","SAF","SPLEEN","LPS","HEU047",11354.5,122,"305.65",80,4.52,15937,1575.94,"305.65"
"259","1_MIP-1b",1,"MIP-1b","G3","SAF5","SAF","SPLEEN","LPS","HEU047",11878.5,130,"338.84",80,4.52,15937,1575.94,"338.84"
"260","1_MIP-1b",1,"MIP-1b","D4","SAF2","SAF","SPLEEN","R848","HEU001",15824,105,"1406.25",80,4.52,15937,1575.94,"1406.25"
"261","1_MIP-1b",1,"MIP-1b","E4","SAF3","SAF","SPLEEN","R848","HEU001",13956,121,"560.8",80,4.52,15937,1575.94,"560.8"
"262","1_MIP-1b",1,"MIP-1b","F4","SAF4","SAF","SPLEEN","R848","HEU047",15442,100,"1051.11",80,4.52,15937,1575.94,"1051.11"
"263","1_MIP-1b",1,"MIP-1b","G4","SAF5","SAF","SPLEEN","R848","HEU047",16370,135,"3465.56",80,4.52,15937,1575.94,"1575.94"
"264","1_MIP-1b",1,"MIP-1b","D5","SAF2","SAF","SPLEEN","US","HEU001",2394,148,"48.91",80,4.52,15937,1575.94,"48.91"
"265","1_MIP-1b",1,"MIP-1b","E5","SAF3","SAF","SPLEEN","US","HEU001",2442,111,"49.76",80,4.52,15937,1575.94,"49.76"
"266","1_MIP-1b",1,"MIP-1b","F5","SAF4","SAF","SPLEEN","US","HEU047",2572,141,"52.08",80,4.52,15937,1575.94,"52.08"
"267","1_MIP-1b",1,"MIP-1b","G5","SAF5","SAF","SPLEEN","US","HEU047",3434,112,"67.67",80,4.52,15937,1575.94,"67.67"
"268","1_MIP-1b",1,"MIP-1b","A6","SAF7","SAF","SPLEEN","LPS","HEU089",7323.5,126,"151.2",80,4.52,15937,1575.94,"151.2"
"269","1_MIP-1b",1,"MIP-1b","B6","SAF8","SAF","SPLEEN","LPS","HEU089",9461,111,"217.7",80,4.52,15937,1575.94,"217.7"
"270","1_MIP-1b",1,"MIP-1b","C6","SAF9","SAF","SPLEEN","LPS","HEU089",10051,132,"241.09",80,4.52,15937,1575.94,"241.09"
"271","1_MIP-1b",1,"MIP-1b","D6","CAD1","CAD","SPLEEN","LPS","FM1005",11237,103,"298.89",80,4.52,15937,1575.94,"298.89"
"272","1_MIP-1b",1,"MIP-1b","E6","CAD2","CAD","SPLEEN","LPS","FM1005",11042,136,"288.15",80,4.52,15937,1575.94,"288.15"
"273","1_MIP-1b",1,"MIP-1b","F6","CAD3","CAD","SPLEEN","LPS","FM1005",10969,5,"284.27",80,4.52,15937,1575.94,"-"
"274","1_MIP-1b",1,"MIP-1b","G6","CAD4","CAD","SPLEEN","LPS","FM1008",11625.5,110,"322.15",80,4.52,15937,1575.94,"322.15"
"275","1_MIP-1b",1,"MIP-1b","A7","SAF7","SAF","SPLEEN","R848","HEU089",14403,104,"649.4",80,4.52,15937,1575.94,"649.4"
"276","1_MIP-1b",1,"MIP-1b","B7","SAF8","SAF","SPLEEN","R848","HEU089",15268,109,"948.27",80,4.52,15937,1575.94,"948.27"
"277","1_MIP-1b",1,"MIP-1b","C7","SAF9","SAF","SPLEEN","R848","HEU089",14870.5,110,"780.25",80,4.52,15937,1575.94,"780.25"
"278","1_MIP-1b",1,"MIP-1b","D7","CAD1","CAD","SPLEEN","R848","FM1005",15351.5,100,"994.62",80,4.52,15937,1575.94,"994.62"
"279","1_MIP-1b",1,"MIP-1b","E7","CAD2","CAD","SPLEEN","R848","FM1005",14130,4,"592.2",80,4.52,15937,1575.94,"-"
"280","1_MIP-1b",1,"MIP-1b","F7","CAD3","CAD","SPLEEN","R848","FM1005",15121.5,120,"877.65",80,4.52,15937,1575.94,"877.65"
"281","1_MIP-1b",1,"MIP-1b","G7","CAD4","CAD","SPLEEN","R848","FM1008",15653,120,"1217.18",80,4.52,15937,1575.94,"1217.18"
"282","1_MIP-1b",1,"MIP-1b","A8","SAF7","SAF","SPLEEN","US","HEU089",1851.5,116,"39.24",80,4.52,15937,1575.94,"39.24"
"283","1_MIP-1b",1,"MIP-1b","B8","SAF8","SAF","SPLEEN","US","HEU089",3340.5,128,"65.96",80,4.52,15937,1575.94,"65.96"
"284","1_MIP-1b",1,"MIP-1b","C8","SAF9","SAF","SPLEEN","US","HEU089",2092.5,112,"43.54",80,4.52,15937,1575.94,"43.54"
"285","1_MIP-1b",1,"MIP-1b","D8","CAD1","CAD","SPLEEN","US","FM1005",5823,95,"115.25",80,4.52,15937,1575.94,"115.25"
"286","1_MIP-1b",1,"MIP-1b","E8","CAD2","CAD","SPLEEN","US","FM1005",4645.5,114,"90.72",80,4.52,15937,1575.94,"90.72"
"287","1_MIP-1b",1,"MIP-1b","F8","CAD3","CAD","SPLEEN","US","FM1005",4881,123,"95.43",80,4.52,15937,1575.94,"95.43"
"288","1_MIP-1b",1,"MIP-1b","G8","CAD4","CAD","SPLEEN","US","FM1008",2793.5,120,"56.05",80,4.52,15937,1575.94,"56.05"
"289","1_MIP-1b",1,"MIP-1b","A9","CAD6","CAD","SPLEEN","LPS","FM1008",11003,113,"286.07",80,4.52,15937,1575.94,"286.07"
"290","1_MIP-1b",1,"MIP-1b","B9","CAD7","CAD","SPLEEN","LPS","FM1011",13718.5,100,"522.95",80,4.52,15937,1575.94,"522.95"
"291","1_MIP-1b",1,"MIP-1b","C9","CAD8","CAD","SPLEEN","LPS","FM1011",13489,139,"490.83",80,4.52,15937,1575.94,"490.83"
"292","1_MIP-1b",1,"MIP-1b","D9","CAD9","CAD","SPLEEN","LPS","FM1011",10042,104,"240.71",80,4.52,15937,1575.94,"240.71"
"293","1_MIP-1b",1,"MIP-1b","A10","CAD6","CAD","SPLEEN","R848","FM1008",15966.5,100,"1628.76",80,4.52,15937,1575.94,"1575.94"
"294","1_MIP-1b",1,"MIP-1b","B10","CAD7","CAD","SPLEEN","R848","FM1011",16129.5,134,"2022.12",80,4.52,15937,1575.94,"1575.94"
"295","1_MIP-1b",1,"MIP-1b","C10","CAD8","CAD","SPLEEN","R848","FM1011",16345,127,"3197.93",80,4.52,15937,1575.94,"1575.94"
"296","1_MIP-1b",1,"MIP-1b","D10","CAD9","CAD","SPLEEN","R848","FM1011",14918,127,"796.83",80,4.52,15937,1575.94,"796.83"
"297","1_MIP-1b",1,"MIP-1b","A11","CAD6","CAD","SPLEEN","US","FM1008",4203,124,"82.1",80,4.52,15937,1575.94,"82.1"
"298","1_MIP-1b",1,"MIP-1b","B11","CAD7","CAD","SPLEEN","US","FM1011",5771,115,"114.11",80,4.52,15937,1575.94,"114.11"
"299","1_MIP-1b",1,"MIP-1b","C11","CAD8","CAD","SPLEEN","US","FM1011",4395,107,"85.81",80,4.52,15937,1575.94,"85.81"
"300","1_MIP-1b",1,"MIP-1b","D11","CAD9","CAD","SPLEEN","US","FM1011",3218.5,116,"63.73",80,4.52,15937,1575.94,"63.73"
"301","1_MIP-1b",1,"MIP-1b","H3","SAF6","SAF","SPLEEN","LPS","HEU047",7946,147,"168.28",80,4.52,15937,1575.94,"168.28"
"302","1_MIP-1b",1,"MIP-1b","H4","SAF6","SAF","SPLEEN","R848","HEU047",13730.5,118,"524.74",80,4.52,15937,1575.94,"524.74"
"303","1_MIP-1b",1,"MIP-1b","H5","SAF6","SAF","SPLEEN","US","HEU047",2133,102,"44.26",80,4.52,15937,1575.94,"44.26"
"304","1_MIP-1b",1,"MIP-1b","H6","CAD5","CAD","SPLEEN","LPS","FM1008",13116.5,110,"446.01",80,4.52,15937,1575.94,"446.01"
"305","1_MIP-1b",1,"MIP-1b","H7","CAD5","CAD","SPLEEN","R848","FM1008",15694,132,"1256.94",80,4.52,15937,1575.94,"1256.94"
"306","1_MIP-1b",1,"MIP-1b","H8","CAD5","CAD","SPLEEN","US","FM1008",4575,118,"89.33",80,4.52,15937,1575.94,"89.33"
"307","1_TNF-a",1,"TNF-a","D3","SAF2","SAF","SPLEEN","LPS","HEU001",845.5,146,"73.68",91,9.75,4232.5,711.34,"73.68"
"308","1_TNF-a",1,"TNF-a","E3","SAF3","SAF","SPLEEN","LPS","HEU001",681,140,"58.39",91,9.75,4232.5,711.34,"58.39"
"309","1_TNF-a",1,"TNF-a","F3","SAF4","SAF","SPLEEN","LPS","HEU047",674,154,"57.75",91,9.75,4232.5,711.34,"57.75"
"310","1_TNF-a",1,"TNF-a","G3","SAF5","SAF","SPLEEN","LPS","HEU047",766,151,"66.21",91,9.75,4232.5,711.34,"66.21"
"311","1_TNF-a",1,"TNF-a","D4","SAF2","SAF","SPLEEN","R848","HEU001",2109,132,"215.71",91,9.75,4232.5,711.34,"215.71"
"312","1_TNF-a",1,"TNF-a","E4","SAF3","SAF","SPLEEN","R848","HEU001",549,134,"46.6",91,9.75,4232.5,711.34,"46.6"
"313","1_TNF-a",1,"TNF-a","F4","SAF4","SAF","SPLEEN","R848","HEU047",1625,106,"155.49",91,9.75,4232.5,711.34,"155.49"
"314","1_TNF-a",1,"TNF-a","G4","SAF5","SAF","SPLEEN","R848","HEU047",2193.5,178,"227.18",91,9.75,4232.5,711.34,"227.18"
"315","1_TNF-a",1,"TNF-a","D5","SAF2","SAF","SPLEEN","US","HEU001",35,173,"5.9",91,9.75,4232.5,711.34,"9.75"
"316","1_TNF-a",1,"TNF-a","E5","SAF3","SAF","SPLEEN","US","HEU001",80.5,154,"9.01",91,9.75,4232.5,711.34,"9.75"
"317","1_TNF-a",1,"TNF-a","F5","SAF4","SAF","SPLEEN","US","HEU047",26,178,"5.3",91,9.75,4232.5,711.34,"9.75"
"318","1_TNF-a",1,"TNF-a","G5","SAF5","SAF","SPLEEN","US","HEU047",35,113,"5.9",91,9.75,4232.5,711.34,"9.75"
"319","1_TNF-a",1,"TNF-a","A6","SAF7","SAF","SPLEEN","LPS","HEU089",495,107,"41.9",91,9.75,4232.5,711.34,"41.9"
"320","1_TNF-a",1,"TNF-a","B6","SAF8","SAF","SPLEEN","LPS","HEU089",584,156,"49.68",91,9.75,4232.5,711.34,"49.68"
"321","1_TNF-a",1,"TNF-a","C6","SAF9","SAF","SPLEEN","LPS","HEU089",822,143,"71.46",91,9.75,4232.5,711.34,"71.46"
"322","1_TNF-a",1,"TNF-a","D6","CAD1","CAD","SPLEEN","LPS","FM1005",715,135,"61.5",91,9.75,4232.5,711.34,"61.5"
"323","1_TNF-a",1,"TNF-a","E6","CAD2","CAD","SPLEEN","LPS","FM1005",549,143,"46.6",91,9.75,4232.5,711.34,"46.6"
"324","1_TNF-a",1,"TNF-a","F6","CAD3","CAD","SPLEEN","LPS","FM1005",590,6,"50.21",91,9.75,4232.5,711.34,"-"
"325","1_TNF-a",1,"TNF-a","G6","CAD4","CAD","SPLEEN","LPS","FM1008",793,113,"68.73",91,9.75,4232.5,711.34,"68.73"
"326","1_TNF-a",1,"TNF-a","A7","SAF7","SAF","SPLEEN","R848","HEU089",1386,125,"128.65",91,9.75,4232.5,711.34,"128.65"
"327","1_TNF-a",1,"TNF-a","B7","SAF8","SAF","SPLEEN","R848","HEU089",1658.5,140,"159.39",91,9.75,4232.5,711.34,"159.39"
"328","1_TNF-a",1,"TNF-a","C7","SAF9","SAF","SPLEEN","R848","HEU089",1533.5,126,"145.01",91,9.75,4232.5,711.34,"145.01"
"329","1_TNF-a",1,"TNF-a","D7","CAD1","CAD","SPLEEN","R848","FM1005",1890,133,"187.38",91,9.75,4232.5,711.34,"187.38"
"330","1_TNF-a",1,"TNF-a","E7","CAD2","CAD","SPLEEN","R848","FM1005",1967,2,"197.12",91,9.75,4232.5,711.34,"-"
"331","1_TNF-a",1,"TNF-a","F7","CAD3","CAD","SPLEEN","R848","FM1005",1926,113,"191.91",91,9.75,4232.5,711.34,"191.91"
"332","1_TNF-a",1,"TNF-a","G7","CAD4","CAD","SPLEEN","R848","FM1008",1899,149,"188.51",91,9.75,4232.5,711.34,"188.51"
"333","1_TNF-a",1,"TNF-a","A8","SAF7","SAF","SPLEEN","US","HEU089",54,131,"7.18",91,9.75,4232.5,711.34,"9.75"
"334","1_TNF-a",1,"TNF-a","B8","SAF8","SAF","SPLEEN","US","HEU089",33,136,"5.76",91,9.75,4232.5,711.34,"9.75"
"335","1_TNF-a",1,"TNF-a","C8","SAF9","SAF","SPLEEN","US","HEU089",31.5,148,"5.66",91,9.75,4232.5,711.34,"9.75"
"336","1_TNF-a",1,"TNF-a","D8","CAD1","CAD","SPLEEN","US","FM1005",79,102,"8.9",91,9.75,4232.5,711.34,"9.75"
"337","1_TNF-a",1,"TNF-a","E8","CAD2","CAD","SPLEEN","US","FM1005",65,137,"7.93",91,9.75,4232.5,711.34,"9.75"
"338","1_TNF-a",1,"TNF-a","F8","CAD3","CAD","SPLEEN","US","FM1005",57,151,"7.38",91,9.75,4232.5,711.34,"9.75"
"339","1_TNF-a",1,"TNF-a","G8","CAD4","CAD","SPLEEN","US","FM1008",23,126,"5.11",91,9.75,4232.5,711.34,"9.75"
"340","1_TNF-a",1,"TNF-a","A9","CAD6","CAD","SPLEEN","LPS","FM1008",565,125,"48",91,9.75,4232.5,711.34,"48"
"341","1_TNF-a",1,"TNF-a","B9","CAD7","CAD","SPLEEN","LPS","FM1011",1258,155,"114.95",91,9.75,4232.5,711.34,"114.95"
"342","1_TNF-a",1,"TNF-a","C9","CAD8","CAD","SPLEEN","LPS","FM1011",1054,143,"94.01",91,9.75,4232.5,711.34,"94.01"
"343","1_TNF-a",1,"TNF-a","D9","CAD9","CAD","SPLEEN","LPS","FM1011",498,129,"42.16",91,9.75,4232.5,711.34,"42.16"
"344","1_TNF-a",1,"TNF-a","A10","CAD6","CAD","SPLEEN","R848","FM1008",2227,156,"231.82",91,9.75,4232.5,711.34,"231.82"
"345","1_TNF-a",1,"TNF-a","B10","CAD7","CAD","SPLEEN","R848","FM1011",2027,130,"204.87",91,9.75,4232.5,711.34,"204.87"
"346","1_TNF-a",1,"TNF-a","C10","CAD8","CAD","SPLEEN","R848","FM1011",2350,138,"249.31",91,9.75,4232.5,711.34,"249.31"
"347","1_TNF-a",1,"TNF-a","D10","CAD9","CAD","SPLEEN","R848","FM1011",1048,156,"93.41",91,9.75,4232.5,711.34,"93.41"
"348","1_TNF-a",1,"TNF-a","A11","CAD6","CAD","SPLEEN","US","FM1008",40,138,"6.23",91,9.75,4232.5,711.34,"9.75"
"349","1_TNF-a",1,"TNF-a","B11","CAD7","CAD","SPLEEN","US","FM1011",49,157,"6.84",91,9.75,4232.5,711.34,"9.75"
"350","1_TNF-a",1,"TNF-a","C11","CAD8","CAD","SPLEEN","US","FM1011",38.5,148,"6.13",91,9.75,4232.5,711.34,"9.75"
"351","1_TNF-a",1,"TNF-a","D11","CAD9","CAD","SPLEEN","US","FM1011",28,122,"5.43",91,9.75,4232.5,711.34,"9.75"
"352","1_TNF-a",1,"TNF-a","H3","SAF6","SAF","SPLEEN","LPS","HEU047",325.5,176,"27.7",91,9.75,4232.5,711.34,"27.7"
"353","1_TNF-a",1,"TNF-a","H4","SAF6","SAF","SPLEEN","R848","HEU047",299,109,"25.56",91,9.75,4232.5,711.34,"25.56"
"354","1_TNF-a",1,"TNF-a","H5","SAF6","SAF","SPLEEN","US","HEU047",25,117,"5.24",91,9.75,4232.5,711.34,"9.75"
"355","1_TNF-a",1,"TNF-a","H6","CAD5","CAD","SPLEEN","LPS","FM1008",815.5,174,"70.85",91,9.75,4232.5,711.34,"70.85"
"356","1_TNF-a",1,"TNF-a","H7","CAD5","CAD","SPLEEN","R848","FM1008",2041,154,"206.7",91,9.75,4232.5,711.34,"206.7"
"357","1_TNF-a",1,"TNF-a","H8","CAD5","CAD","SPLEEN","US","FM1008",41,155,"6.3",91,9.75,4232.5,711.34,"9.75"
